orderId;clientId;product;gender;orderdate;Quantity;Price
316;158;c;female;17/03/2017;2;9
316;158;f;female;17/03/2017;1;24
317;207;e;female;13/03/2017;3;30
317;207;h;female;13/03/2017;1;26
317;207;f;female;13/03/2017;3;24
317;207;h;female;13/03/2017;3;26
318;114;b;male;26/01/2017;2;22
318;114;c;male;26/01/2017;1;9
318;114;h;male;26/01/2017;2;26
318;114;d;male;26/01/2017;2;12
318;114;c;male;26/01/2017;3;9
319;277;b;male;10/02/2017;3;22
319;277;a;male;10/02/2017;3;14
319;277;i;male;10/02/2017;1;32
320;287;a;female;12/01/2017;2;14
320;287;b;female;12/01/2017;3;22
320;287;d;female;12/01/2017;3;12
321;219;h;male;12/03/2017;3;26
321;219;c;male;12/03/2017;2;9
321;219;g;male;12/03/2017;1;5
321;219;g;male;12/03/2017;3;5
321;219;g;male;12/03/2017;1;5
322;175;i;female;13/02/2017;2;32
322;175;f;female;13/02/2017;2;24
322;175;d;female;13/02/2017;2;12
323;263;g;male;27/03/2017;3;5
323;263;d;male;27/03/2017;1;12
323;263;b;male;27/03/2017;2;22
323;263;e;male;27/03/2017;3;30
323;263;g;male;27/03/2017;2;5
324;49;e;female;12/02/2017;1;30
324;49;h;female;12/02/2017;1;26
324;49;g;female;12/02/2017;2;5
325;167;h;female;07/04/2017;3;26
325;167;c;female;07/04/2017;1;9
325;167;a;female;07/04/2017;1;14
325;167;f;female;07/04/2017;2;24
325;167;a;female;07/04/2017;2;14
325;167;g;female;07/04/2017;3;5
325;167;h;female;07/04/2017;3;26
325;167;f;female;07/04/2017;2;24
325;167;a;female;07/04/2017;2;14
326;82;i;female;13/01/2017;1;32
326;82;h;female;13/01/2017;1;26
326;82;f;female;13/01/2017;2;24
326;82;i;female;13/01/2017;2;32
326;82;a;female;13/01/2017;3;14
326;82;d;female;13/01/2017;2;12
327;165;h;male;13/01/2017;1;26
327;165;d;male;13/01/2017;1;12
328;284;d;male;15/01/2017;2;12
328;284;i;male;15/01/2017;3;32
329;275;g;female;16/02/2017;1;5
329;275;f;female;16/02/2017;3;24
329;275;g;female;16/02/2017;3;5
329;275;a;female;16/02/2017;2;14
329;275;a;female;16/02/2017;2;14
329;275;e;female;16/02/2017;2;30
330;182;i;female;30/01/2017;1;32
330;182;h;female;30/01/2017;1;26
330;182;g;female;30/01/2017;1;5
330;182;g;female;30/01/2017;2;5
330;182;i;female;30/01/2017;2;32
330;182;d;female;30/01/2017;3;12
330;182;d;female;30/01/2017;3;12
330;182;b;female;30/01/2017;1;22
331;140;a;female;15/02/2017;1;14
331;140;a;female;15/02/2017;2;14
331;140;i;female;15/02/2017;2;32
331;140;a;female;15/02/2017;3;14
332;130;h;male;12/02/2017;3;26
332;130;a;male;12/02/2017;3;14
332;130;g;male;12/02/2017;2;5
332;130;c;male;12/02/2017;3;9
333;122;i;male;03/04/2017;2;32
333;122;b;male;03/04/2017;1;22
333;122;g;male;03/04/2017;3;5
333;122;g;male;03/04/2017;2;5
334;219;b;male;01/04/2017;1;22
334;219;d;male;01/04/2017;1;12
334;219;a;male;01/04/2017;3;14
334;219;a;male;01/04/2017;1;14
334;219;b;male;01/04/2017;3;22
334;219;g;male;01/04/2017;2;5
334;219;a;male;01/04/2017;2;14
334;219;a;male;01/04/2017;3;14
334;219;b;male;01/04/2017;1;22
336;176;d;male;12/01/2017;1;12
336;176;g;male;12/01/2017;2;5
336;176;e;male;12/01/2017;1;30
336;176;b;male;12/01/2017;1;22
337;226;d;male;25/01/2017;1;12
337;226;c;male;25/01/2017;1;9
337;226;h;male;25/01/2017;3;26
337;226;i;male;25/01/2017;3;32
337;226;a;male;25/01/2017;2;14
337;226;h;male;25/01/2017;1;26
338;243;g;female;07/04/2017;3;5
338;243;a;female;07/04/2017;3;14
338;243;f;female;07/04/2017;3;24
338;243;g;female;07/04/2017;1;5
338;243;a;female;07/04/2017;2;14
338;243;e;female;07/04/2017;3;30
339;171;f;female;02/04/2017;1;24
339;171;h;female;02/04/2017;1;26
339;171;e;female;02/04/2017;1;30
339;171;h;female;02/04/2017;3;26
339;171;f;female;02/04/2017;2;24
339;171;a;female;02/04/2017;3;14
339;171;a;female;02/04/2017;3;14
340;172;i;male;09/01/2017;2;32
340;172;e;male;09/01/2017;1;30
340;172;c;male;09/01/2017;1;9
340;172;g;male;09/01/2017;2;5
340;172;b;male;09/01/2017;2;22
340;172;d;male;09/01/2017;2;12
340;172;f;male;09/01/2017;2;24
340;172;g;male;09/01/2017;2;5
341;99;a;female;03/04/2017;1;14
341;99;g;female;03/04/2017;1;5
341;99;e;female;03/04/2017;1;30
342;165;g;male;20/03/2017;3;5
342;165;e;male;20/03/2017;3;30
342;165;e;male;20/03/2017;1;30
342;165;e;male;20/03/2017;1;30
342;165;h;male;20/03/2017;2;26
342;165;e;male;20/03/2017;1;30
343;22;e;female;15/02/2017;3;30
343;22;d;female;15/02/2017;1;12
343;22;f;female;15/02/2017;1;24
343;22;e;female;15/02/2017;2;30
343;22;d;female;15/02/2017;2;12
343;22;f;female;15/02/2017;1;24
343;22;g;female;15/02/2017;1;5
343;22;b;female;15/02/2017;2;22
344;41;h;female;21/02/2017;2;26
344;41;i;female;21/02/2017;1;32
344;41;h;female;21/02/2017;1;26
344;41;b;female;21/02/2017;2;22
344;41;a;female;21/02/2017;3;14
344;41;h;female;21/02/2017;1;26
344;41;a;female;21/02/2017;2;14
345;249;g;male;16/02/2017;2;5
345;249;g;male;16/02/2017;2;5
345;249;g;male;16/02/2017;3;5
345;249;i;male;16/02/2017;3;32
345;249;e;male;16/02/2017;1;30
345;249;g;male;16/02/2017;2;5
346;204;h;male;03/04/2017;1;26
346;204;g;male;03/04/2017;3;5
346;204;g;male;03/04/2017;2;5
347;283;h;male;30/01/2017;3;26
347;283;b;male;30/01/2017;2;22
347;283;d;male;30/01/2017;3;12
347;283;a;male;30/01/2017;3;14
347;283;e;male;30/01/2017;3;30
347;283;b;male;30/01/2017;1;22
348;273;a;male;14/03/2017;3;14
348;273;g;male;14/03/2017;3;5
348;273;e;male;14/03/2017;1;30
348;273;e;male;14/03/2017;2;30
348;273;b;male;14/03/2017;3;22
348;273;a;male;14/03/2017;2;14
349;82;g;female;04/04/2017;1;5
349;82;e;female;04/04/2017;2;30
349;82;g;female;04/04/2017;1;5
349;82;g;female;04/04/2017;2;5
349;82;a;female;04/04/2017;1;14
349;82;e;female;04/04/2017;2;30
350;203;d;female;09/03/2017;1;12
350;203;c;female;09/03/2017;1;9
351;117;g;male;29/01/2017;2;5
351;117;f;male;29/01/2017;3;24
351;117;c;male;29/01/2017;1;9
351;117;a;male;29/01/2017;2;14
351;117;a;male;29/01/2017;1;14
351;117;a;male;29/01/2017;3;14
351;117;g;male;29/01/2017;1;5
351;117;b;male;29/01/2017;1;22
352;259;g;male;14/02/2017;2;5
352;259;a;male;14/02/2017;1;14
352;259;h;male;14/02/2017;2;26
352;259;d;male;14/02/2017;2;12
353;102;f;male;04/03/2017;3;24
353;102;a;male;04/03/2017;1;14
353;102;a;male;04/03/2017;3;14
353;102;e;male;04/03/2017;1;30
354;32;g;female;19/03/2017;1;5
354;32;g;female;19/03/2017;3;5
354;32;h;female;19/03/2017;1;26
355;137;a;male;07/02/2017;3;14
355;137;e;male;07/02/2017;1;30
355;137;g;male;07/02/2017;3;5
355;137;a;male;07/02/2017;2;14
356;229;g;male;21/01/2017;2;5
356;229;h;male;21/01/2017;2;26
356;229;g;male;21/01/2017;1;5
356;229;e;male;21/01/2017;1;30
356;229;i;male;21/01/2017;1;32
356;229;g;male;21/01/2017;1;5
356;229;g;male;21/01/2017;2;5
357;77;h;female;17/01/2017;3;26
357;77;h;female;17/01/2017;1;26
357;77;b;female;17/01/2017;3;22
357;77;d;female;17/01/2017;1;12
357;77;i;female;17/01/2017;2;32
357;77;d;female;17/01/2017;3;12
357;77;g;female;17/01/2017;3;5
357;77;a;female;17/01/2017;3;14
358;200;a;female;27/03/2017;1;14
358;200;f;female;27/03/2017;3;24
358;200;h;female;27/03/2017;1;26
358;200;g;female;27/03/2017;2;5
358;200;h;female;27/03/2017;2;26
358;200;f;female;27/03/2017;3;24
358;200;a;female;27/03/2017;3;14
359;122;h;male;09/02/2017;1;26
359;122;f;male;09/02/2017;3;24
360;254;h;female;18/01/2017;1;26
361;66;a;female;27/03/2017;3;14
361;66;g;female;27/03/2017;3;5
361;66;d;female;27/03/2017;3;12
361;66;e;female;27/03/2017;2;30
362;9;g;female;10/01/2017;3;5
362;9;f;female;10/01/2017;1;24
362;9;g;female;10/01/2017;2;5
362;9;f;female;10/01/2017;3;24
362;9;h;female;10/01/2017;2;26
362;9;c;female;10/01/2017;3;9
363;167;i;female;26/03/2017;3;32
363;167;a;female;26/03/2017;3;14
363;167;h;female;26/03/2017;3;26
363;167;d;female;26/03/2017;3;12
363;167;e;female;26/03/2017;3;30
363;167;a;female;26/03/2017;1;14
364;233;e;male;03/01/2017;3;30
364;233;g;male;03/01/2017;2;5
364;233;a;male;03/01/2017;3;14
364;233;h;male;03/01/2017;3;26
365;248;h;female;07/04/2017;3;26
365;248;a;female;07/04/2017;3;14
365;248;h;female;07/04/2017;3;26
365;248;a;female;07/04/2017;2;14
365;248;b;female;07/04/2017;3;22
365;248;b;female;07/04/2017;2;22
365;248;b;female;07/04/2017;2;22
365;248;a;female;07/04/2017;1;14
366;287;b;female;01/03/2017;3;22
366;287;e;female;01/03/2017;2;30
366;287;d;female;01/03/2017;3;12
366;287;i;female;01/03/2017;1;32
366;287;f;female;01/03/2017;2;24
366;287;g;female;01/03/2017;3;5
366;287;g;female;01/03/2017;2;5
367;119;f;male;09/02/2017;3;24
367;119;f;male;09/02/2017;3;24
367;119;a;male;09/02/2017;2;14
367;119;i;male;09/02/2017;1;32
367;119;h;male;09/02/2017;3;26
367;119;h;male;09/02/2017;1;26
368;76;a;male;03/04/2017;1;14
368;76;i;male;03/04/2017;2;32
368;76;f;male;03/04/2017;3;24
368;76;h;male;03/04/2017;2;26
369;17;a;male;09/04/2017;3;14
369;17;b;male;09/04/2017;2;22
369;17;h;male;09/04/2017;1;26
369;17;a;male;09/04/2017;3;14
370;21;c;male;06/02/2017;3;9
370;21;h;male;06/02/2017;2;26
370;21;a;male;06/02/2017;2;14
370;21;e;male;06/02/2017;2;30
370;21;b;male;06/02/2017;1;22
370;21;f;male;06/02/2017;2;24
370;21;c;male;06/02/2017;2;9
370;21;f;male;06/02/2017;2;24
371;143;g;female;26/03/2017;1;5
371;143;g;female;26/03/2017;2;5
371;143;h;female;26/03/2017;1;26
371;143;i;female;26/03/2017;2;32
372;116;a;female;05/04/2017;1;14
372;116;h;female;05/04/2017;3;26
372;116;d;female;05/04/2017;2;12
373;91;g;male;05/01/2017;2;5
373;91;h;male;05/01/2017;1;26
373;91;g;male;05/01/2017;3;5
374;252;f;female;22/03/2017;2;24
374;252;g;female;22/03/2017;2;5
374;252;b;female;22/03/2017;3;22
374;252;h;female;22/03/2017;1;26
374;252;g;female;22/03/2017;1;5
375;73;c;male;30/01/2017;1;9
375;73;i;male;30/01/2017;3;32
375;73;g;male;30/01/2017;1;5
375;73;h;male;30/01/2017;1;26
375;73;h;male;30/01/2017;1;26
375;73;e;male;30/01/2017;2;30
376;36;h;female;12/03/2017;2;26
376;36;h;female;12/03/2017;3;26
376;36;h;female;12/03/2017;3;26
376;36;g;female;12/03/2017;1;5
376;36;a;female;12/03/2017;1;14
376;36;a;female;12/03/2017;1;14
376;36;f;female;12/03/2017;2;24
376;36;h;female;12/03/2017;2;26
376;36;a;female;12/03/2017;2;14
377;247;b;female;01/03/2017;2;22
377;247;h;female;01/03/2017;3;26
378;277;d;male;06/02/2017;3;12
378;277;f;male;06/02/2017;1;24
379;252;i;female;13/02/2017;3;32
379;252;c;female;13/02/2017;1;9
379;252;a;female;13/02/2017;3;14
380;266;d;female;21/02/2017;3;12
380;266;a;female;21/02/2017;1;14
380;266;a;female;21/02/2017;2;14
380;266;b;female;21/02/2017;3;22
380;266;e;female;21/02/2017;3;30
380;266;e;female;21/02/2017;1;30
381;179;f;female;01/04/2017;3;24
381;179;h;female;01/04/2017;2;26
381;179;h;female;01/04/2017;3;26
381;179;h;female;01/04/2017;1;26
381;179;h;female;01/04/2017;1;26
381;179;a;female;01/04/2017;2;14
382;118;f;male;28/01/2017;3;24
382;118;h;male;28/01/2017;2;26
382;118;i;male;28/01/2017;2;32
382;118;c;male;28/01/2017;1;9
382;118;b;male;28/01/2017;3;22
383;237;a;male;04/02/2017;3;14
383;237;g;male;04/02/2017;3;5
383;237;a;male;04/02/2017;3;14
384;93;f;female;23/03/2017;2;24
384;93;a;female;23/03/2017;1;14
384;93;a;female;23/03/2017;1;14
384;93;e;female;23/03/2017;1;30
384;93;g;female;23/03/2017;3;5
384;93;a;female;23/03/2017;3;14
384;93;h;female;23/03/2017;1;26
384;93;e;female;23/03/2017;2;30
385;33;a;female;20/02/2017;1;14
385;33;h;female;20/02/2017;3;26
385;33;e;female;20/02/2017;1;30
386;62;d;male;12/02/2017;3;12
386;62;d;male;12/02/2017;3;12
386;62;b;male;12/02/2017;3;22
386;62;a;male;12/02/2017;2;14
386;62;d;male;12/02/2017;1;12
386;62;g;male;12/02/2017;3;5
387;31;d;female;07/03/2017;1;12
387;31;a;female;07/03/2017;2;14
387;31;b;female;07/03/2017;2;22
387;31;i;female;07/03/2017;3;32
387;31;h;female;07/03/2017;3;26
388;193;g;female;26/02/2017;3;5
388;193;a;female;26/02/2017;1;14
389;130;h;male;03/03/2017;3;26
389;130;b;male;03/03/2017;3;22
389;130;f;male;03/03/2017;1;24
389;130;h;male;03/03/2017;1;26
389;130;f;male;03/03/2017;1;24
389;130;g;male;03/03/2017;1;5
390;187;f;female;29/01/2017;2;24
390;187;e;female;29/01/2017;2;30
390;187;h;female;29/01/2017;2;26
390;187;a;female;29/01/2017;2;14
390;187;a;female;29/01/2017;3;14
390;187;a;female;29/01/2017;2;14
390;187;d;female;29/01/2017;2;12
391;71;g;male;23/03/2017;2;5
391;71;f;male;23/03/2017;2;24
391;71;a;male;23/03/2017;3;14
391;71;e;male;23/03/2017;3;30
391;71;g;male;23/03/2017;3;5
392;262;d;female;05/02/2017;1;12
392;262;i;female;05/02/2017;2;32
392;262;d;female;05/02/2017;2;12
393;85;d;male;01/03/2017;3;12
393;85;f;male;01/03/2017;1;24
393;85;b;male;01/03/2017;3;22
393;85;e;male;01/03/2017;3;30
394;179;a;female;21/02/2017;2;14
395;212;h;female;07/01/2017;3;26
395;212;a;female;07/01/2017;1;14
395;212;i;female;07/01/2017;2;32
395;212;b;female;07/01/2017;3;22
395;212;h;female;07/01/2017;1;26
396;253;f;female;04/03/2017;3;24
396;253;g;female;04/03/2017;2;5
396;253;a;female;04/03/2017;2;14
396;253;f;female;04/03/2017;2;24
396;253;c;female;04/03/2017;2;9
397;46;a;female;15/01/2017;3;14
397;46;e;female;15/01/2017;1;30
397;46;b;female;15/01/2017;2;22
397;46;a;female;15/01/2017;2;14
397;46;h;female;15/01/2017;1;26
397;46;d;female;15/01/2017;1;12
397;46;h;female;15/01/2017;3;26
398;51;d;male;07/03/2017;3;12
398;51;i;male;07/03/2017;2;32
398;51;f;male;07/03/2017;1;24
399;199;e;female;01/02/2017;1;30
399;199;d;female;01/02/2017;1;12
399;199;g;female;01/02/2017;3;5
400;193;f;female;24/03/2017;1;24
400;193;f;female;24/03/2017;3;24
400;193;b;female;24/03/2017;3;22
400;193;a;female;24/03/2017;1;14
400;193;d;female;24/03/2017;3;12
400;193;b;female;24/03/2017;1;22
400;193;h;female;24/03/2017;3;26
400;193;g;female;24/03/2017;1;5
400;193;a;female;24/03/2017;2;14
400;193;e;female;24/03/2017;2;30
400;193;d;female;24/03/2017;1;12
401;210;b;female;26/02/2017;1;22
401;210;f;female;26/02/2017;3;24
402;284;b;male;26/01/2017;2;22
402;284;e;male;26/01/2017;3;30
403;198;g;female;07/03/2017;1;5
403;198;d;female;07/03/2017;1;12
403;198;h;female;07/03/2017;3;26
403;198;f;female;07/03/2017;2;24
403;198;a;female;07/03/2017;1;14
403;198;g;female;07/03/2017;2;5
404;194;d;male;16/02/2017;1;12
404;194;b;male;16/02/2017;2;22
404;194;d;male;16/02/2017;1;12
404;194;f;male;16/02/2017;2;24
404;194;a;male;16/02/2017;1;14
404;194;h;male;16/02/2017;1;26
404;194;h;male;16/02/2017;2;26
404;194;b;male;16/02/2017;2;22
405;277;h;male;09/02/2017;3;26
405;277;f;male;09/02/2017;3;24
405;277;e;male;09/02/2017;1;30
406;246;f;female;03/03/2017;2;24
406;246;g;female;03/03/2017;1;5
406;246;h;female;03/03/2017;3;26
406;246;h;female;03/03/2017;1;26
407;79;e;female;09/03/2017;2;30
407;79;h;female;09/03/2017;1;26
407;79;b;female;09/03/2017;1;22
408;197;f;female;05/02/2017;2;24
408;197;d;female;05/02/2017;2;12
408;197;b;female;05/02/2017;1;22
408;197;b;female;05/02/2017;3;22
409;292;e;male;19/03/2017;2;30
409;292;e;male;19/03/2017;1;30
409;292;a;male;19/03/2017;3;14
409;292;g;male;19/03/2017;3;5
410;70;d;female;23/03/2017;1;12
410;70;i;female;23/03/2017;1;32
410;70;d;female;23/03/2017;3;12
410;70;b;female;23/03/2017;1;22
410;70;h;female;23/03/2017;1;26
410;70;d;female;23/03/2017;1;12
410;70;a;female;23/03/2017;1;14
411;129;e;male;12/02/2017;2;30
411;129;f;male;12/02/2017;2;24
411;129;a;male;12/02/2017;3;14
412;253;g;female;05/01/2017;3;5
412;253;a;female;05/01/2017;3;14
412;253;c;female;05/01/2017;2;9
413;27;d;female;28/03/2017;1;12
413;27;h;female;28/03/2017;2;26
413;27;e;female;28/03/2017;3;30
413;27;f;female;28/03/2017;3;24
413;27;f;female;28/03/2017;2;24
413;27;b;female;28/03/2017;1;22
413;27;d;female;28/03/2017;3;12
413;27;h;female;28/03/2017;3;26
413;27;h;female;28/03/2017;1;26
414;85;f;male;30/01/2017;3;24
414;85;h;male;30/01/2017;3;26
414;85;d;male;30/01/2017;1;12
414;85;d;male;30/01/2017;1;12
414;85;a;male;30/01/2017;2;14
414;85;a;male;30/01/2017;3;14
415;11;g;female;18/03/2017;3;5
415;11;e;female;18/03/2017;1;30
415;11;i;female;18/03/2017;2;32
416;92;d;female;11/03/2017;1;12
416;92;g;female;11/03/2017;1;5
416;92;b;female;11/03/2017;3;22
417;53;d;male;05/04/2017;1;12
417;53;g;male;05/04/2017;1;5
417;53;a;male;05/04/2017;3;14
417;53;a;male;05/04/2017;2;14
418;196;d;female;11/01/2017;2;12
418;196;g;female;11/01/2017;1;5
418;196;a;female;11/01/2017;2;14
418;196;g;female;11/01/2017;1;5
419;101;f;male;16/02/2017;1;24
419;101;b;male;16/02/2017;3;22
419;101;e;male;16/02/2017;1;30
419;101;e;male;16/02/2017;3;30
419;101;g;male;16/02/2017;2;5
420;284;f;male;03/03/2017;3;24
420;284;g;male;03/03/2017;2;5
420;284;e;male;03/03/2017;2;30
420;284;e;male;03/03/2017;1;30
420;284;e;male;03/03/2017;3;30
421;87;a;female;07/03/2017;2;14
421;87;d;female;07/03/2017;3;12
421;87;g;female;07/03/2017;3;5
421;87;a;female;07/03/2017;2;14
421;87;a;female;07/03/2017;3;14
421;87;a;female;07/03/2017;1;14
422;289;a;female;26/01/2017;1;14
422;289;d;female;26/01/2017;3;12
422;289;d;female;26/01/2017;3;12
422;289;a;female;26/01/2017;2;14
422;289;e;female;26/01/2017;1;30
422;289;b;female;26/01/2017;2;22
423;254;g;female;13/03/2017;2;5
423;254;a;female;13/03/2017;1;14
423;254;h;female;13/03/2017;3;26
423;254;a;female;13/03/2017;1;14
423;254;h;female;13/03/2017;2;26
424;226;h;male;24/01/2017;1;26
424;226;i;male;24/01/2017;1;32
425;223;g;male;16/02/2017;3;5
425;223;e;male;16/02/2017;2;30
425;223;g;male;16/02/2017;3;5
425;223;a;male;16/02/2017;2;14
425;223;a;male;16/02/2017;2;14
427;299;g;male;16/02/2017;2;5
427;299;h;male;16/02/2017;3;26
427;299;a;male;16/02/2017;1;14
427;299;e;male;16/02/2017;2;30
427;299;a;male;16/02/2017;3;14
428;191;d;female;14/02/2017;1;12
428;191;b;female;14/02/2017;1;22
428;191;h;female;14/02/2017;1;26
428;191;i;female;14/02/2017;1;32
428;191;h;female;14/02/2017;3;26
428;191;i;female;14/02/2017;2;32
429;165;c;male;21/02/2017;2;9
429;165;g;male;21/02/2017;2;5
430;131;h;female;24/01/2017;3;26
430;131;h;female;24/01/2017;1;26
430;131;g;female;24/01/2017;1;5
430;131;e;female;24/01/2017;1;30
431;244;i;female;05/03/2017;3;32
431;244;a;female;05/03/2017;3;14
431;244;e;female;05/03/2017;1;30
431;244;b;female;05/03/2017;3;22
431;244;g;female;05/03/2017;3;5
431;244;h;female;05/03/2017;3;26
432;236;f;male;25/02/2017;3;24
432;236;g;male;25/02/2017;1;5
432;236;b;male;25/02/2017;3;22
433;34;d;male;22/01/2017;1;12
433;34;h;male;22/01/2017;1;26
433;34;c;male;22/01/2017;3;9
433;34;g;male;22/01/2017;2;5
434;46;f;female;27/03/2017;2;24
434;46;b;female;27/03/2017;1;22
434;46;b;female;27/03/2017;3;22
434;46;i;female;27/03/2017;1;32
434;46;i;female;27/03/2017;1;32
434;46;a;female;27/03/2017;1;14
435;295;a;female;26/01/2017;2;14
435;295;g;female;26/01/2017;1;5
435;295;g;female;26/01/2017;1;5
435;295;e;female;26/01/2017;2;30
435;295;d;female;26/01/2017;3;12
436;45;a;female;19/03/2017;1;14
436;45;g;female;19/03/2017;2;5
436;45;i;female;19/03/2017;1;32
436;45;g;female;19/03/2017;3;5
436;45;d;female;19/03/2017;2;12
436;45;i;female;19/03/2017;2;32
436;45;g;female;19/03/2017;1;5
436;45;d;female;19/03/2017;3;12
437;177;g;male;23/03/2017;3;5
437;177;h;male;23/03/2017;3;26
437;177;g;male;23/03/2017;2;5
438;240;h;female;12/02/2017;2;26
438;240;b;female;12/02/2017;1;22
438;240;h;female;12/02/2017;1;26
438;240;a;female;12/02/2017;2;14
439;33;g;female;22/01/2017;1;5
439;33;f;female;22/01/2017;3;24
439;33;g;female;22/01/2017;1;5
440;273;i;male;07/03/2017;2;32
440;273;f;male;07/03/2017;1;24
440;273;e;male;07/03/2017;2;30
440;273;d;male;07/03/2017;2;12
441;291;b;female;13/01/2017;3;22
441;291;d;female;13/01/2017;1;12
441;291;d;female;13/01/2017;2;12
441;291;a;female;13/01/2017;2;14
441;291;f;female;13/01/2017;3;24
441;291;d;female;13/01/2017;3;12
441;291;a;female;13/01/2017;2;14
441;291;a;female;13/01/2017;1;14
441;291;h;female;13/01/2017;3;26
441;291;d;female;13/01/2017;1;12
441;291;h;female;13/01/2017;1;26
442;69;a;female;03/04/2017;3;14
442;69;f;female;03/04/2017;2;24
442;69;g;female;03/04/2017;3;5
443;117;f;male;21/01/2017;3;24
443;117;b;male;21/01/2017;1;22
443;117;a;male;21/01/2017;1;14
444;170;e;male;16/03/2017;1;30
444;170;i;male;16/03/2017;2;32
444;170;f;male;16/03/2017;1;24
444;170;g;male;16/03/2017;1;5
444;170;g;male;16/03/2017;3;5
444;170;d;male;16/03/2017;2;12
444;170;a;male;16/03/2017;2;14
444;170;g;male;16/03/2017;1;5
444;170;d;male;16/03/2017;2;12
444;170;a;male;16/03/2017;2;14
444;170;g;male;16/03/2017;3;5
444;170;e;male;16/03/2017;3;30
445;5;f;male;14/03/2017;1;24
445;5;b;male;14/03/2017;1;22
445;5;h;male;14/03/2017;3;26
445;5;a;male;14/03/2017;2;14
445;5;h;male;14/03/2017;2;26
445;5;i;male;14/03/2017;1;32
446;290;d;female;05/01/2017;1;12
446;290;h;female;05/01/2017;1;26
446;290;g;female;05/01/2017;2;5
446;290;d;female;05/01/2017;1;12
446;290;f;female;05/01/2017;3;24
447;139;h;male;02/03/2017;2;26
447;139;a;male;02/03/2017;3;14
447;139;g;male;02/03/2017;3;5
447;139;d;male;02/03/2017;3;12
448;293;h;female;16/01/2017;1;26
448;293;i;female;16/01/2017;2;32
448;293;f;female;16/01/2017;1;24
448;293;b;female;16/01/2017;2;22
449;56;d;male;18/01/2017;3;12
449;56;a;male;18/01/2017;3;14
449;56;g;male;18/01/2017;2;5
449;56;c;male;18/01/2017;1;9
449;56;d;male;18/01/2017;1;12
450;260;f;male;20/02/2017;2;24
450;260;i;male;20/02/2017;3;32
450;260;d;male;20/02/2017;2;12
450;260;f;male;20/02/2017;1;24
451;71;b;male;19/03/2017;2;22
452;58;f;female;14/03/2017;1;24
452;58;h;female;14/03/2017;2;26
452;58;e;female;14/03/2017;2;30
453;127;g;male;21/02/2017;1;5
453;127;e;male;21/02/2017;3;30
453;127;e;male;21/02/2017;2;30
453;127;h;male;21/02/2017;3;26
453;127;h;male;21/02/2017;1;26
453;127;e;male;21/02/2017;1;30
453;127;g;male;21/02/2017;1;5
453;127;h;male;21/02/2017;1;26
454;213;e;female;28/03/2017;3;30
454;213;b;female;28/03/2017;3;22
454;213;f;female;28/03/2017;2;24
454;213;d;female;28/03/2017;3;12
454;213;d;female;28/03/2017;1;12
454;213;d;female;28/03/2017;2;12
455;53;f;male;19/03/2017;1;24
455;53;h;male;19/03/2017;2;26
455;53;g;male;19/03/2017;2;5
455;53;i;male;19/03/2017;2;32
455;53;b;male;19/03/2017;3;22
455;53;h;male;19/03/2017;2;26
456;134;h;female;24/03/2017;1;26
456;134;f;female;24/03/2017;1;24
456;134;e;female;24/03/2017;3;30
457;58;d;female;11/01/2017;1;12
457;58;d;female;11/01/2017;1;12
457;58;d;female;11/01/2017;1;12
457;58;b;female;11/01/2017;1;22
457;58;a;female;11/01/2017;1;14
457;58;b;female;11/01/2017;1;22
457;58;a;female;11/01/2017;3;14
457;58;c;female;11/01/2017;2;9
457;58;g;female;11/01/2017;3;5
458;152;a;female;10/04/2017;1;14
458;152;a;female;10/04/2017;2;14
458;152;a;female;10/04/2017;3;14
458;152;d;female;10/04/2017;3;12
458;152;a;female;10/04/2017;2;14
459;57;g;male;25/01/2017;2;5
459;57;e;male;25/01/2017;3;30
459;57;h;male;25/01/2017;1;26
459;57;f;male;25/01/2017;1;24
459;57;d;male;25/01/2017;2;12
459;57;g;male;25/01/2017;2;5
459;57;d;male;25/01/2017;1;12
460;186;d;female;26/02/2017;2;12
460;186;g;female;26/02/2017;1;5
460;186;h;female;26/02/2017;2;26
460;186;f;female;26/02/2017;2;24
460;186;e;female;26/02/2017;3;30
461;111;h;female;13/03/2017;2;26
461;111;h;female;13/03/2017;2;26
461;111;h;female;13/03/2017;2;26
461;111;h;female;13/03/2017;2;26
461;111;g;female;13/03/2017;1;5
461;111;d;female;13/03/2017;1;12
461;111;h;female;13/03/2017;1;26
461;111;i;female;13/03/2017;3;32
461;111;h;female;13/03/2017;1;26
461;111;e;female;13/03/2017;1;30
462;250;g;male;10/02/2017;1;5
462;250;g;male;10/02/2017;2;5
462;250;e;male;10/02/2017;1;30
462;250;g;male;10/02/2017;2;5
463;219;g;male;08/03/2017;3;5
463;219;d;male;08/03/2017;3;12
463;219;e;male;08/03/2017;1;30
464;176;i;male;25/01/2017;3;32
464;176;h;male;25/01/2017;1;26
464;176;f;male;25/01/2017;2;24
464;176;d;male;25/01/2017;1;12
464;176;h;male;25/01/2017;2;26
465;39;g;male;23/03/2017;2;5
465;39;a;male;23/03/2017;1;14
465;39;b;male;23/03/2017;1;22
465;39;g;male;23/03/2017;1;5
465;39;a;male;23/03/2017;1;14
465;39;c;male;23/03/2017;1;9
466;247;a;female;16/02/2017;2;14
466;247;d;female;16/02/2017;2;12
466;247;h;female;16/02/2017;2;26
466;247;a;female;16/02/2017;3;14
466;247;h;female;16/02/2017;1;26
